New Mexico Tech Lightning Mapping Array -- analyzed data
Exported on: Mon May  4 13:35:20 2020
Original data file: /Users/sharm261/Desktop/mount/OKLMA_data_2013_cases/20130519/LYLOUT_130519_212000_0600.dat.gz
Analysis started: Thu Aug 29 03:15:48 2013
Analysis finished: Thu Aug 29 06:41:36 2013
Data start time: 05/19/13 21:20:00
Number of seconds analyzed: 600
Location: OK LMA 2002/2005
Data:time (UT sec of day), lat, lon, alt(m), reduced chi^2, # of stations contributed, P(dBW), charge, mask
Number of events:       39389
Flash stats: not saved
*** data ***
 76870.909029735   35.698856  -97.432648  10487.2   0.39  9  1.5300e+01  0 10f8d
 76870.911957559   35.797432  -97.375969  12354.8   0.37  7  1.0500e+01  0   d8d
 76870.912834826   35.735439  -97.441185   7877.1   0.05  7  1.8700e+01  0  1f24
 76870.915373041   35.665287  -97.297371  11047.3   0.25 12  2.1300e+01 -3 17f8d
 76870.917374642   35.664612  -97.295197  10977.2   0.28 10  1.7700e+01 -3 11f8d
 76870.917785057   35.648567  -97.285629   9965.3   0.67  7  1.8600e+01 -3   78d
 76870.918606921   35.700321  -97.432777  10450.8   0.34  9  1.3100e+01  0  1f8d
 76870.919662627   35.699371  -97.433189  10397.9   0.40 12  2.1100e+01  0 17f8d
 76870.925327218   35.842751  -96.902435  15848.5   0.69  7  2.3400e+01  0  7e08
 76870.944243872   35.699104  -97.432793  10512.0   0.96  7  1.8300e+01  0 10f05
 76870.946512898   35.699726  -97.430969  10472.8   0.05  7  1.3500e+01  0 13c84
 76870.947996893   35.626289  -97.314255   9756.9   0.58  8  2.3900e+01  3  748d
 76870.951800911   35.628178  -97.311638   9836.5   0.81  7  1.4300e+01  3 10f05
 76870.954380733   35.685635  -97.395424  15775.8   0.55  7  1.1200e+01  0 10d85
 76870.957934917   35.626007  -97.323860  10076.4   0.76  9  1.5500e+01  3 11f85
 76870.958018237   35.630775  -97.313553  10396.2   0.37  7  1.6600e+01  0 10b85
 76870.967487099   35.620796  -97.327011  10384.0   0.78  7  1.1000e+01  0 10a8d
 76870.969477391   35.693020  -97.432465  10859.5   0.19 10  1.9300e+01  0 13d8d
 76870.969683275   35.693802  -97.432053  10862.0   0.71  7  1.1900e+01  0   d8d
 76870.971746537   35.697376  -97.432083  10583.5   0.16 11  2.1400e+01  0 17d8d
 76870.971949632   35.697472  -97.432549  10548.7   0.26 11  2.1800e+01  0 17d8d
 76870.972044076   35.697895  -97.432281  10516.6   0.17 10  1.6200e+01  0 13d8d
 76870.972619440   35.699165  -97.432701  10439.5   0.22 11  2.1800e+01  0 17d8d
 76870.972742855   35.697754  -97.435440  10435.3   0.41  8  1.7800e+01  0 13585
 76870.972880954   35.700005  -97.433899  10278.2   0.02 10  2.0500e+01  0 17c8d
 76870.977661274   35.610962  -97.333511   9643.5   0.32  9  1.3400e+01  3 13e89
 76870.978734643   35.632679  -97.337631  10162.3   0.46 11  1.6800e+01  3 13f8d
 76870.981470586   35.620415  -97.319145   9936.4   0.39  7  9.1000e+00  3   d8d
 76870.982998680   35.631809  -97.340393  10116.5   0.25  9  2.0000e+01  3  1f8d
 76870.983410813   35.612335  -97.326805  10065.5   0.13 11  1.7300e+01  3 13f8d
 76870.987322125   35.612495  -97.330734  10280.2   0.47 10  1.7500e+01  3 11f8d
 76870.988523238   35.612225  -97.331703  10017.4   0.20  8  1.3500e+01  3 11e89
 76870.989165602   35.683296  -97.294212  11461.1   0.81  8  1.6400e+01 -3  3d89
 76871.016071007   35.631531  -97.357529   9628.3   0.69  9  1.1800e+01  3 10f8d
 76871.019101321   35.635036  -97.358818   9959.1   0.42 10  1.2600e+01  3 11f8d
 76871.024448047   35.635357  -97.365555   9412.1   0.47  8  1.4800e+01  3   f8d
 76871.028076307   35.634548  -97.367157   9411.1   0.49 11  1.1500e+01  3 13f8d
 76871.028152462   35.791065  -97.427765   8714.6   0.58  8  1.3500e+01  0   f8d
 76871.030387697   35.637272  -97.350266   9969.4   0.42 10  1.6000e+01  3 13f85
 76871.041114814   35.640629  -97.352089   9801.3   0.45  7  1.3200e+01  3 1168c
 76871.041306822   35.665600  -97.287460  10630.0   0.63  8  1.7100e+01 -3 11e85
 76871.044587777   35.766754  -97.350410   6637.7   0.79  9  1.3900e+01  0 13d0d
 76871.060084802   35.663311  -97.310951  11333.6   0.27  7  1.3200e+01 -3 11f04
 76871.082910410   35.657974  -97.350067   9923.1   0.85  7  1.4000e+01  3   78d
 76871.091505029   35.657764  -97.349953   9941.6   0.55  9  1.3900e+01  3 1178d
 76871.131263382   35.658058  -97.313560  12588.1   0.40  8  1.6600e+01 -3   f8d
 76871.131360366   35.658897  -97.314888  12400.9   0.34 10  1.5300e+01 -3 11f8d
 76871.131463911   35.660629  -97.313690  12373.0   0.22  9  1.5600e+01 -3 11d8d
 76871.131735130   35.663853  -97.311913  12046.0   0.33  9  1.5300e+01 -3 13d0d
 76871.132427786   35.664440  -97.283928  10496.7   0.09  9  1.3100e+01 -3 11e8d
 76871.132819800   35.625469  -97.355865   8843.4   0.47  7  1.4100e+01  3 13c0c
 76871.133036073   35.665668  -97.260849   9811.5   0.78  9  1.5300e+01 -3 11f85
 76871.133471268   35.670387  -97.282730   8515.2   0.18  8  1.6100e+01  3 13d05
 76871.135026636   35.685486  -97.259102   8003.8   0.82  8  1.4100e+01  3   f8d
 76871.138806666   35.691799  -97.224457   7943.0   0.20  9  1.6200e+01  3  3e8d
 76871.151697073   35.659237  -97.317902  11629.8   0.28  7  1.9000e+01  0 12c89
 76871.191563670   35.653904  -97.322021  12980.1   0.88  7  1.0200e+01  0   d8d
 76871.191767168   35.659691  -97.314476  12340.7   0.06  8  1.7000e+01  0 11e85
 76871.192477774   35.665348  -97.292633  10813.0   0.63  7  1.1400e+01  0   d8d
 76871.199684524   35.709591  -97.215515   6978.9   0.67  7  1.6800e+01  3   78d
 76871.211388842   35.671772  -97.583527  11093.9   0.60 10  1.1200e+01  0 13f8c
 76871.212110196   35.670086  -97.585548  11126.1   0.87 10  1.2000e+01  0 11f8d
 76871.226179857   35.668331  -97.588707  10705.1   0.06  7  2.1500e+01  0 11d84
 76871.227162768   35.673210  -97.581909  10924.4   0.40 10  2.2200e+01  0 13d8d
 76871.235821168   35.652245  -97.625351   8222.3   0.19  7  1.9000e+01  0 17d00
 76871.240605547   35.665409  -97.297417  11108.9   0.26 10  1.5400e+01  0 11f8d
 76871.240819946   35.665222  -97.282959  10516.9   0.17 10  2.0600e+01  0 17d0d
 76871.252606293   35.671967  -97.586090  11399.1   0.12  7  1.1500e+01  0 1198c
 76871.252659949   35.672123  -97.586067  10895.4   0.19  7  1.6800e+01  0 1260d
 76871.256399724   35.674114  -97.586906  10430.0   0.59 11  2.4100e+01  0  7f8d
 76871.260111731   35.673069  -97.588860  10755.4   0.64  9  1.4200e+01  0 10f8d
 76871.260399805   35.669209  -97.591415  10599.0   0.26  8  1.8400e+01  0  3c8d
 76871.260662823   35.669357  -97.592743   9791.5   0.62  9  2.2400e+01  0 13f81
 76871.260972773   35.672226  -97.589951  10703.9   0.95  8  1.8900e+01  0   f8d
 76871.261048108   35.672974  -97.589188  10740.2   0.41 11  1.7800e+01  0 13f8d
 76871.264519782   35.579601  -97.196014  10720.1   0.16 11  1.6000e+01  0 13f8d
 76871.267187263   35.581387  -97.194939  10483.9   0.14  8  1.5200e+01  0 10f0d
 76871.272127322   35.581963  -97.197868  10488.1   0.55  7  1.2700e+01  3   d8d
 76871.274749808   35.581478  -97.197815  10444.3   0.35  7  1.1300e+01  3   d8d
 76871.276332922   35.584427  -97.196335  10572.5   0.38  9  1.6600e+01  3  1f8d
 76871.279235383   35.750301  -97.236969   7787.1   0.45  7  1.7400e+01  3   78d
 76871.284774563   35.584087  -97.203171   9433.1   0.66  9  1.7600e+01  3 13c8d
 76871.285221283   35.581139  -97.192017  10487.5   0.39  9  1.4200e+01  3  1f8d
 76871.287582672   35.586220  -97.198219  10136.3   0.85  7  1.3200e+01  3   78d
 76871.290725251   35.581207  -97.191895  10241.0   0.36 11  1.5700e+01  3 13f8d
 76871.291192195   35.580635  -97.191154   9988.3   0.85  8  1.5700e+01  3   f8d
 76871.294791235   35.578484  -97.191895   9830.3   0.83  8  1.4600e+01  3   f8d
 76871.297095560   35.653706  -97.323334  13115.7   0.33 11  1.7400e+01  0 13f8d
 76871.297326016   35.665535  -97.296349  11031.8   0.42  9  1.5800e+01  0 10f8d
 76871.297450460   35.665340  -97.287697  10589.8   0.15  8  1.3500e+01  0 11c8d
 76871.297728465   35.590290  -97.199608   9458.2   0.89  7  1.4700e+01  3   78d
 76871.301313041   35.751499  -97.242477   7459.0   0.25 10  1.4900e+01  3  3f8d
 76871.302016205   35.591690  -97.199860   9337.8   0.22  8  1.8300e+01  3  1f85
 76871.302085865   35.590622  -97.201256   9435.0   0.52  7  1.7600e+01  3  1789
 76871.302137470   35.592625  -97.197006   9725.2   0.97  8  1.3100e+01  3 13d0c
 76871.303262022   35.571892  -97.190926   9803.5   0.12  7  1.3000e+01  3  1a8d
 76871.303514045   35.572636  -97.183533   9908.8   0.28  8  1.5800e+01  3  1d8d
 76871.305190497   35.752575  -97.240082   7817.3   0.71  7  1.5800e+01  3   78d
 76871.305947958   35.569588  -97.185471   9840.9   0.26  9  1.6100e+01  3  1f8d
 76871.306759913   35.568737  -97.184082  10059.9   0.85  7  1.6200e+01  3  158d
 76871.307999802   35.569138  -97.191856   9643.1   0.74  7  1.4100e+01  3   d8d
 76871.308546914   35.568459  -97.196915   9913.7   0.52 10  1.7300e+01  3  3f8d
 76871.308803422   35.570183  -97.191895   9936.0   0.25  9  2.1100e+01  3 11d8d
 76871.308891426   35.570061  -97.190651   9992.0   0.54  9  1.7200e+01  3 10f8d
 76871.309626953   35.570381  -97.177101  10474.9   0.80  7  1.5300e+01  3   f85
 76871.312163336   35.566143  -97.178497  10316.2   0.26 10  1.5000e+01  3 11f8d
 76871.313681172   35.566998  -97.192169  10316.2   0.20  7  1.4000e+01  3   d8d
 76871.316281927   35.567955  -97.174271  10450.0   0.39  8  1.5900e+01  3   f8d
 76871.317417120   35.566292  -97.171120  10222.5   0.26  7  1.4500e+01  3  1d85
 76871.320037920   35.568279  -97.164047  10397.2   0.97  9  1.4100e+01  3 13d8c
 76871.320691363   35.565086  -97.169876  10302.1   0.26  7  1.4600e+01  3   d8d
 76871.323378613   35.559284  -97.179581   9471.0   0.13  7  1.2400e+01  3 1288d
 76871.323441087   35.567223  -97.188187  10429.8   0.81 10  2.0500e+01  3 13f85
 76871.326593783   35.564240  -97.192039  10226.3   0.45 11  1.9700e+01  3 17d8d
 76871.327097970   35.564907  -97.169327  10178.8   0.22 11  1.9400e+01  3 13f8d
 76871.327230051   35.562698  -97.169418  10205.7   0.37  8  1.3800e+01  3  178d
 76871.328763801   35.559860  -97.194237  10007.7   0.48  8  1.6000e+01  3   f8d
 76871.328935515   35.562546  -97.167915  10155.5   0.28 11  1.8100e+01  3 13f8d
 76871.329756390   35.558285  -97.197647   9750.6   0.02  7  1.5200e+01  3  1c8d
 76871.331069975   35.564331  -97.165771  10329.2   0.22  8  1.3000e+01  3  1d8d
 76871.334119599   35.561340  -97.195580  10246.0   0.72 10  1.7400e+01  3 11f8d
 76871.334199035   35.563820  -97.193741   9667.4   0.62  8  2.1500e+01  3  3d89
 76871.335273348   35.559048  -97.192757  10141.1   0.39  8  1.7900e+01  3  178d
 76871.335749473   35.558857  -97.193855  10165.9   0.10 10  1.5800e+01  3 13d8d
 76871.336428538   35.558868  -97.201027  10235.7   0.27  8  1.6400e+01  3  3d0d
 76871.336531056   35.560535  -97.198601   9770.8   0.48  7  1.3000e+01  3  1f84
 76871.337120117   35.748276  -97.251152   7170.7   0.88  7  1.8300e+01  3   78d
 76871.338954238   35.561684  -97.199829  10118.4   0.29  9  1.6900e+01  3  1f8d
 76871.344793045   35.558922  -97.200577  10246.6   0.61  7  1.2000e+01  3   d8d
 76871.350306484   35.733135  -97.215111   7778.9   0.58  9  1.6400e+01  3  1f8d
 76871.355570475   35.743542  -97.274841   6897.6   0.30  8  1.8200e+01  3   f8d
 76871.356795133   35.741528  -97.270073   7386.0   0.52  7  1.4700e+01  3   78d
 76871.357800181   35.729237  -97.209747   7956.7   0.46  8  1.5400e+01  3  178d
 76871.359361527   35.737255  -97.274200   7306.0   0.67  7  1.6200e+01  3   78d
 76871.362985831   35.591099  -97.200516   9399.5   0.35 11  1.6700e+01  3 13f8d
 76871.367937582   35.734413  -97.286804   7518.7   0.62  7  1.7200e+01  3   78d
 76871.368663495   35.721199  -97.245728   7127.6   0.28  7  1.5300e+01  3   78d
 76871.384239404   35.562092  -97.167175   9882.7   0.67  7  1.1100e+01  3 11c0d
 76871.384944160   35.562927  -97.170113  10153.2   0.60  7  1.2000e+01  3   d8d
 76871.385130619   35.748653  -97.225143   7637.5   0.34  7  1.5300e+01  3   78d
 76871.386066263   35.564884  -97.164314  10296.6   0.30  9  1.7000e+01  3  1f8d
 76871.386744188   35.747112  -97.192986   9134.7   0.12  7  1.2300e+01  0  158d
 76871.388193217   35.562920  -97.168350  10311.9   0.80  7  1.3100e+01  3   78d
 76871.392991738   35.561054  -97.194481  10235.7   0.57  8  1.9200e+01  3  1f85
 76871.393545505   35.569176  -97.163284  10132.3   0.93  7  1.8100e+01  3  1b89
 76871.395680996   35.738407  -97.305695   6169.9   0.36  7  1.5000e+01  3   78d
 76871.400863483   35.755924  -97.225685   6689.9   0.97  7  1.5600e+01  3   78d
 76871.402149642   35.756985  -97.224762   6784.3   0.77  7  1.3000e+01  3   78d
 76871.404723299   35.568443  -97.170319   9987.7   0.18 11  1.7000e+01  3 13f8d
 76871.406193488   35.743835  -97.307236   5733.8   0.42  7  1.2200e+01  3   78d
 76871.408608368   35.760357  -97.222237   7372.2   0.70  7  1.6700e+01  3   78d
 76871.410539785   35.760056  -97.222237   7390.3   0.38  7  1.3200e+01  3   78d
 76871.433376709   35.745445  -97.312569   6804.1   0.74  7  1.4100e+01  3   78d
 76871.435152935   35.746552  -97.312920   7330.9   0.23  8  1.9400e+01  3  1d8d
 76871.435490668   35.757824  -97.291435   7606.9   0.29  7  1.7900e+01  3  1789
 76871.436557847   35.627201  -97.494865   9995.5   0.38 11  1.3800e+01  0 13f8d
 76871.443165286   35.752224  -97.323303   6323.8   0.73  7  1.5300e+01  3   78d
 76871.449297531   35.736519  -97.312416   8468.4   0.37  8  1.7600e+01  0  178d
 76871.452110287   35.588936  -97.197998   9879.8   0.42 10  1.9800e+01  3 17f0c
 76871.452950871   35.584682  -97.195885  10493.4   0.18 11  1.5500e+01  3 13f8d
 76871.453008509   35.606514  -97.169411   9912.3   0.52  8  1.5400e+01  3 11d89
 76871.456268611   35.593452  -97.199532   9996.6   0.34  8  1.5700e+01  3   f8d
 76871.456577203   35.593700  -97.198380   9682.4   0.54  7  1.8200e+01  3  178c
 76871.461655736   35.632278  -97.488174   8383.2   0.25 10  1.4500e+01  0 11f8d
 76871.464150270   35.766098  -97.331177   7161.6   0.11  9  1.8300e+01  3  3f85
 76871.464816782   35.767891  -97.330345   7181.0   0.43  7  1.0800e+01  3   d8d
 76871.467208719   35.632362  -97.484276   8011.9   0.37  9  1.6800e+01  0  1f8d
 76871.469483954   35.628414  -97.479706   7995.1   0.20  8  1.5900e+01  0   f8d
 76871.492189406   35.735394  -97.313469   8534.6   0.39  8  1.5100e+01  0   f8d
 76871.504090373   35.581310  -97.194504  10556.7   0.29 10  2.3200e+01  3 17d89
 76871.505186846   35.736233  -97.200592  10505.8   0.13  7  1.4800e+01 -3 13d04
 76871.521145719   35.767868  -97.112434   8878.5   0.31  7  1.4700e+01  0   d8d
 76871.531826530   35.733761  -97.196121  10368.0   0.56  9  1.2300e+01 -3  1f8d
 76871.533243881   35.731461  -97.211266   8238.0   0.35  8  1.7400e+01  3  178d
 76871.561732948   35.669529  -97.637634  11049.3   0.50 10  1.6900e+01  3 13d8d
 76871.562143393   35.671104  -97.636612  10876.3   0.24  7  1.0200e+01  3   d8d
 76871.562295222   35.669624  -97.637344  10927.2   0.94  8  1.1500e+01  3 10f8c
 76871.562381297   35.669281  -97.638069  10868.4   0.89  9  1.4400e+01  3 11d8d
 76871.562460509   35.667816  -97.638962  11227.2   0.87  8  2.3800e+01  3  278d
 76871.565352857   35.671791  -97.634132  10789.1   0.60  8  2.0100e+01  3  358d
 76871.566497793   35.754608  -97.189453   8860.3   0.49  9  1.7200e+01  0  1f8d
 76871.567292972   35.669857  -97.636223  10754.9   0.24  9  1.1700e+01  3 11d8d
 76871.568049457   35.728897  -97.322914   8666.5   0.51  7  1.1400e+01  0   d8d
 76871.568232938   35.670555  -97.635750  10725.6   0.27 10  1.5300e+01  3 13d8d
 76871.569041938   35.666237  -97.636772  10551.9   0.69  7  1.7000e+01  3   d8d
 76871.571574969   35.779366  -97.113358   8219.7   0.50  7  1.5400e+01  3   78d
 76871.572287150   35.674057  -97.630661  10694.0   0.64  8  1.4900e+01  3 12d85
 76871.572879792   35.670319  -97.634293  10390.8   0.74 10  3.0100e+01  3 17f05
 76871.573819019   35.669624  -97.634331  10894.4   0.42  8  1.2900e+01  3   f8d
 76871.575364378   35.670139  -97.631828  10859.1   0.15  7  9.6000e+00  3   d8d
 76871.581060549   35.665779  -97.633965  10729.6   0.45 10  1.7700e+01  3 13f85
 76871.582202320   35.668308  -97.631538  10699.9   0.15  9  1.1900e+01  3 13d89
 76871.586685121   35.626881  -97.494179   9930.0   0.27 10  1.6400e+01  0 13d8d
 76871.586884206   35.747356  -97.241539   9959.9   0.09  8  1.9000e+01 -3 13385
 76871.590058287   35.666096  -97.625839  10783.7   0.58  8  1.4300e+01  3   f8d
 76871.591343440   35.666077  -97.624550  10711.6   0.69  9  1.1700e+01  3 10f8d
 76871.592892475   35.741997  -97.256706  11169.5   0.44 10  1.9000e+01 -3 11f8d
 76871.593028007   35.747643  -97.241608   9360.9   0.91  7  1.5500e+01 -3   78d
 76871.593295967   35.665668  -97.625633  10665.7   0.45  9  1.2900e+01  3 11d8d
 76871.594372288   35.663376  -97.627640  10656.3   0.46  8  9.5000e+00  3 11f0c
 76871.595359045   35.671707  -97.635101  11850.3   0.21  7  9.2000e+00  3   d8d
 76871.603629333   35.671253  -97.625702  10733.4   0.90  8  6.9000e+00  3 11d8c
 76871.604350454   35.670620  -97.625946  10703.3   0.26  9  1.3400e+01  3  1f8d
 76871.608717876   35.748734  -97.187607   8737.8   0.27  7  1.4400e+01  0  1c8d
 76871.609724294   35.670647  -97.625191  10833.2   0.13  7  9.3000e+00  3   d8d
 76871.619525320   35.625347  -97.497093  10569.0   0.05  7  1.7100e+01  0  1e89
 76871.621954442   35.624138  -97.493492   9678.0   0.30  9  1.4800e+01  0 10f8d
 76871.626770301   35.764477  -97.110619   7628.9   1.00  7  2.0100e+01  3  158d
 76871.629005588   35.671295  -97.636688  10955.2   0.51  9  9.8000e+00  3 11f85
 76871.630437262   35.747757  -97.241646   9678.8   0.15 10  1.5000e+01 -3 11f8d
 76871.631953745   35.753857  -97.247398   7031.3   0.42  7  1.2300e+01  3   78d
 76871.633528293   35.623409  -97.483269   9539.8   0.57  9  1.2900e+01  0  1f8d
 76871.639287791   35.769985  -97.094276   7392.2   0.38  8  1.3000e+01  3   f8d
 76871.640043114   35.664734  -97.620911  10750.8   0.23 11  1.6100e+01  3 13f8d
 76871.641116090   35.665695  -97.618767  10736.0   0.28  7  6.4000e+00  3 10d8c
 76871.643113101   35.744434  -97.183838  11296.6   0.16 10  1.4300e+01 -3 11f8d
 76871.643545182   35.753532  -97.255524   6874.0   0.21 10  1.3100e+01  3 13d8d
 76871.646061122   35.665459  -97.616859  10837.3   0.11  7  9.3000e+00  3 1058d
 76871.648701569   35.769829  -97.086899   6917.8   0.59  7  1.3400e+01  3   78d
 76871.649608663   35.755795  -97.109360   7674.4   0.32  7  1.7200e+01  3   78d
 76871.651684119   35.668461  -97.616119  10758.7   0.50  7  1.1800e+01  3   d8d
 76871.653599099   35.753773  -97.111809   7635.7   0.56  8  1.7600e+01  3 1078d
 76871.657196416   35.666428  -97.616653  10713.3   0.90  8  1.6300e+01  3 10d8d
 76871.658800440   35.668720  -97.614571  10875.9   0.93 11  1.6800e+01  3 13f8d
 76871.660502358   35.771339  -97.232292   7517.4   0.35  7  1.1800e+01  3   d8d
 76871.663637255   35.671539  -97.608383  10720.6   0.59  7  1.0200e+01  3   d8d
 76871.665011718   35.758675  -97.119041   7884.1   0.15  7  1.7600e+01  3   78d
 76871.666335948   35.670887  -97.605164  10712.2   0.35  9  1.0800e+01  3 10f8d
 76871.666507116   35.704285  -97.497284  15780.1   0.30  7  8.6000e+00  0   d8d
 76871.666628159   35.757919  -97.121925   7345.1   0.59  7  1.4600e+01  3   78d
 76871.669155347   35.759991  -97.121414   8001.5   0.60  7  1.4300e+01  3   78d
 76871.672565724   35.623211  -97.491272  11206.8   0.26 11  1.5400e+01  0 13f8d
 76871.673945663   35.672318  -97.610130  10690.6   0.26 11  1.1000e+01  3 13f8d
 76871.674781252   35.625164  -97.491371  10422.3   0.54  7  1.4700e+01  0   78d
 76871.675013278   35.627293  -97.491920  10376.1   0.50 12  2.4000e+01  0 17f8d
 76871.675139484   35.625607  -97.496056  10301.8   0.17  8  1.4900e+01  0 13c85
 76871.675304904   35.695385  -97.382622  11651.1   0.26  7  2.0000e+01 -3 11e24
 76871.679358456   35.621471  -97.497322   9080.9   0.23  9  1.6100e+01  3 11f85
 76871.679520937   35.623558  -97.494949   9229.7   0.92  9  1.6600e+01  3  3b8d
 76871.679695439   35.622520  -97.497879   8813.0   0.32  7  8.2000e+00  3   d8d
 76871.681592157   35.620796  -97.499435   8512.5   0.28 10  1.8400e+01  3 13d8d
 76871.686540418   35.616508  -97.503311   8090.0   0.16 10  1.8300e+01  3 13d8d
 76871.687222831   35.615871  -97.504265   7948.9   0.18  9  1.4400e+01  3 11d8d
 76871.687442033   35.620899  -97.490929   7990.6   0.44  7  1.1600e+01  3   78d
 76871.687853864   35.614761  -97.505554   8045.9   0.14  8  1.3500e+01  3 10f85
