# start_isoformat, end_isoformat, number, mean, variance, skewness, kurtosis, energy, energy_per_flash, total_energy, specific_energy
2013-05-19T21:32:00, 2013-05-19T21:33:00, 64.0, 2.528831958770752, 1.8038843870162964, 0.7720293998718262, 0.0004281422297935933, 524.72802734375, 8.198875427246094, 129906442240.0, 160.31753540039062
2013-05-19T21:33:00, 2013-05-19T21:34:00, 46.0, 2.634202480316162, 1.990584373474121, 0.9795215725898743, 0.3897426128387451, 410.76190185546875, 8.929606437683105, 102605119488.0, 119.78567504882812
2013-05-19T21:34:00, 2013-05-19T21:35:00, 49.0, 2.2397379875183105, 1.030645489692688, 0.3711816072463989, -0.35772672295570374, 296.3065185546875, 6.047071933746338, 78368415744.0, 136.20848083496094
2013-05-19T21:35:00, 2013-05-19T21:36:00, 42.0, 2.5837337970733643, 1.179850697517395, 0.3303844630718231, -0.266414999961853, 329.9322814941406, 7.855530738830566, 76686065664.0, 65.84876251220703
2013-05-19T21:36:00, 2013-05-19T21:37:00, 42.0, 2.9065470695495605, 1.7418326139450073, 0.009911707602441311, -1.073084831237793, 427.9736633300781, 10.189848899841309, 104260173824.0, 75.09011840820312
2013-05-19T21:37:00, 2013-05-19T21:38:00, 34.0, 2.939755916595459, 1.6929662227630615, 0.31721994280815125, -0.3643924593925476, 351.3944396972656, 10.33513069152832, 93247455232.0, 66.7195816040039
2013-05-19T21:38:00, 2013-05-19T21:39:00, 33.0, 2.3697826862335205, 1.4231432676315308, 0.6108464598655701, 0.23864002525806427, 232.2874298095703, 7.039012908935547, 58586316800.0, 84.48265838623047
2013-05-19T21:39:00, 2013-05-19T21:40:00, 41.0, 2.8573155403137207, 2.46567440032959, 0.9822875261306763, 0.8320247530937195, 435.82696533203125, 10.629925727844238, 94838243328.0, 69.45948028564453
2013-05-19T21:40:00, 2013-05-19T21:41:00, 39.0, 2.597569704055786, 2.1794018745422363, 1.1847046613693237, 0.8967283964157104, 348.1440124511719, 8.926769256591797, 77830881280.0, 79.46326446533203
2013-05-19T21:41:00, 2013-05-19T21:42:00, 40.0, 2.6625335216522217, 2.266981840133667, 1.3269776105880737, 3.190216064453125, 374.24267578125, 9.356066703796387, 78906843136.0, 80.16204833984375
2013-05-19T21:42:00, 2013-05-19T21:43:00, 25.0, 2.6463048458099365, 1.5122935771942139, 0.3423190116882324, -0.5778499245643616, 212.88058471679688, 8.515223503112793, 54298497024.0, 51.91270446777344
2013-05-19T21:43:00, 2013-05-19T21:44:00, 22.0, 2.450678825378418, 0.6385210156440735, -0.3402485251426697, -0.834509015083313, 146.1756591796875, 6.64434814453125, 38264184832.0, 33.291664123535156
2013-05-19T21:44:00, 2013-05-19T21:45:00, 26.0, 2.2661547660827637, 1.2859262228012085, 0.5496398210525513, -0.3632791042327881, 166.95596313476562, 6.421383380889893, 42370682880.0, 50.62783432006836
2013-05-19T21:45:00, 2013-05-19T21:46:00, 31.0, 1.822663426399231, 0.9102415442466736, 0.8581882119178772, 0.1778770238161087, 131.20265197753906, 4.232343673706055, 39221792768.0, 96.4010238647461
2013-05-19T21:46:00, 2013-05-19T21:47:00, 21.0, 2.156836986541748, 1.4194397926330566, 0.5978895425796509, -0.9449201226234436, 127.49910736083984, 6.071385860443115, 29926268928.0, 34.85572814941406
2013-05-19T21:47:00, 2013-05-19T21:48:00, 16.0, 1.9856464862823486, 0.711939811706543, -0.3133724629878998, -0.7552767395973206, 74.4757080078125, 4.654731750488281, 16482616320.0, 39.088375091552734
2013-05-19T21:48:00, 2013-05-19T21:49:00, 16.0, 2.2958474159240723, 0.93705815076828, 1.1314870119094849, 1.3093352317810059, 99.32757568359375, 6.207973480224609, 28756879360.0, 28.21044921875
2013-05-19T21:49:00, 2013-05-19T21:50:00, 18.0, 2.388986349105835, 1.8670365810394287, 1.4840978384017944, 2.6740236282348633, 136.33726501464844, 7.5742926597595215, 34427060224.0, 40.8096923828125
2013-05-19T21:50:00, 2013-05-19T21:51:00, 17.0, 2.311917781829834, 1.0059460401535034, -0.204823836684227, -1.173597812652588, 107.96546173095703, 6.35090970993042, 22763100160.0, 33.78464126586914
2013-05-19T21:51:00, 2013-05-19T21:52:00, 14.0, 2.2341256141662598, 0.730144202709198, -0.5972760915756226, -0.5436661243438721, 80.10045623779297, 5.721461296081543, 27645782016.0, 41.52102279663086
2013-05-19T21:52:00, 2013-05-19T21:53:00, 12.0, 2.2538979053497314, 1.2056888341903687, 1.1617286205291748, 1.4801074266433716, 75.42893981933594, 6.285745143890381, 18176159744.0, 30.072895050048828
2013-05-19T21:53:00, 2013-05-19T21:54:00, 16.0, 2.202273368835449, 2.6613969802856445, 2.1399216651916504, 4.554662227630615, 120.18247985839844, 7.511404991149902, 30748839936.0, 34.302520751953125
2013-05-19T21:54:00, 2013-05-19T21:55:00, 13.0, 2.4091367721557617, 1.3132988214492798, 1.6751166582107544, 2.716097831726074, 92.52410888671875, 7.117238998413086, 20358619136.0, 24.024526596069336
2013-05-19T21:55:00, 2013-05-19T21:56:00, 16.0, 2.454141616821289, 0.9002236127853394, 0.7809744477272034, -0.33373087644577026, 110.7685546875, 6.92303466796875, 28208666624.0, 27.309680938720703
2013-05-19T21:56:00, 2013-05-19T21:57:00, 22.0, 2.484877586364746, 1.444577693939209, 0.7742443084716797, -0.6627355813980103, 167.62228393554688, 7.619194507598877, 41806405632.0, 46.53458786010742
2013-05-19T21:57:00, 2013-05-19T21:58:00, 19.0, 1.8916136026382446, 0.345848947763443, -0.7011078000068665, 0.024211548268795013, 74.55696868896484, 3.92405104637146, 17704415232.0, 37.87514877319336
2013-05-19T21:58:00, 2013-05-19T21:59:00, 21.0, 2.256389617919922, 1.2946202754974365, 0.8842187523841858, 0.46385154128074646, 134.1042022705078, 6.385914325714111, 41152077824.0, 54.67866134643555
2013-05-19T21:59:00, 2013-05-19T22:00:00, 22.0, 2.3919475078582764, 2.0899949073791504, 0.4861212968826294, -0.7257033586502075, 171.85096740722656, 7.811407566070557, 44709859328.0, 55.04317092895508
2013-05-19T22:00:00, 2013-05-19T22:01:00, 14.0, 2.720200777053833, 0.7834731340408325, 0.34926214814186096, -1.2688376903533936, 114.56150817871094, 8.182965278625488, 27601446912.0, 20.792076110839844
2013-05-19T22:01:00, 2013-05-19T22:02:00, 14.0, 2.8124425411224365, 2.211313247680664, 0.19435010850429535, -1.1061729192733765, 141.696044921875, 10.121146202087402, 33318946816.0, 32.29262161254883
2013-05-19T22:02:00, 2013-05-19T22:03:00, 24.0, 2.0117456912994385, 1.0345525741577148, 1.6988455057144165, 2.6678221225738525, 121.96016693115234, 5.081673622131348, 29485191168.0, 58.39605712890625
2013-05-19T22:03:00, 2013-05-19T22:04:00, 25.0, 1.887997031211853, 0.9389183521270752, 1.254193902015686, 1.332118034362793, 112.58627319335938, 4.503450870513916, 35481772032.0, 72.31593322753906
2013-05-19T22:04:00, 2013-05-19T22:05:00, 19.0, 2.0828897953033447, 1.5650966167449951, 0.5383716225624084, -1.0848971605300903, 112.16699981689453, 5.903526306152344, 28676499456.0, 42.695255279541016
2013-05-19T22:05:00, 2013-05-19T22:06:00, 16.0, 2.4905834197998047, 1.5862021446228027, 0.813913106918335, 0.07454076409339905, 124.62732696533203, 7.789207935333252, 34157735936.0, 41.29060363769531
2013-05-19T22:06:00, 2013-05-19T22:07:00, 14.0, 2.36726450920105, 0.8602023124694824, 0.449386328458786, -0.5211282968521118, 90.49801635742188, 6.464144229888916, 23593193472.0, 43.770668029785156
2013-05-19T22:07:00, 2013-05-19T22:08:00, 12.0, 2.4641029834747314, 1.045695185661316, -0.6063821911811829, -0.9630336165428162, 85.40998840332031, 7.117498874664307, 22776944640.0, 23.175703048706055
2013-05-19T22:08:00, 2013-05-19T22:09:00, 13.0, 2.3181309700012207, 1.2419744729995728, 1.2732558250427246, 0.8907581567764282, 86.00418090820312, 6.615706443786621, 21277849600.0, 34.419166564941406
2013-05-19T22:09:00, 2013-05-19T22:10:00, 13.0, 2.6357240676879883, 1.517115592956543, -0.3132396936416626, -0.6066274046897888, 110.0340347290039, 8.464156150817871, 27073282048.0, 24.973533630371094
